card_id,num_transactions,total_spend,active_days,txns_per_active_day,weekend_txn_ratio,weekend_spend_ratio,business_hours_ratio,evening_txn_ratio,night_txn_ratio,time_regularity_cv,avg_txn_amount,median_txn_amount,txn_amount_variability,large_txn_ratio,large_txn_total_amount,small_txn_ratio,unique_merchants,txns_per_merchant,top_merchant_concentration,unique_categories,category_diversity,top_category_concentration,pos_preference,billpayment_preference,p2pout_preference,ecom_preference,atmwithdrawal_preference,p2pin_preference,salary_preference,contactless_preference,qr_code_preference,chip_preference,ecom_preference,swipe_preference,uses_digital_wallet,wallet_type_diversity,uses_foreign_currency,currency_diversity,foreign_txn_ratio,countries_visited,unique_cities,card_remaining_months,days_since_last_txn,days_since_first_txn,observation_days,avg_daily_spend,daily_txn_consistency,max_txn_amount,min_txn_amount,txn_amount_range,avg_monthly_txns,cluster,umap_1,umap_2
11013,18003,292653677.5,680,26.475,0.3843248347497639,0.3888902340548924,0.5044159306782203,0.26989946120091096,0.07670943731600288,1.480937053563249,16255.828334166528,6815.02,2.613548675258583,0.037327112147975336,96201604.17999999,0.01910792645670166,500,23.376,0.23921971252566734,36,0.003080082135523614,0.23545516769336072,0.10059434538687996,0.051602510692662334,0.15408543020607676,0.49702827306560016,0.05099150141643059,0.14447592067988668,0.0012220185524634782,0.07330649995718078,0.108075704376124,0.04872826924723816,0.7662927121692216,0.0035968142502355058,1,4,1,9,0.0011664722546242292,9,6,19.5,144,824,679,431006.8888070692,0.4016434445007517,3179927.31,100.0,3179827.31,1500.25,4,16.410475,-1.4728248
11014,25815,243613136.16,567,45.52910052910053,0.38036025566531084,0.38827070921116785,0.49862483052488865,0.27728065078442765,0.07456904900251791,1.57859420592166,9436.88305868681,2906.95,3.225690668767423,0.02107301956227,81694202.62,0.07321324811156305,500,47.598,0.09113828312113954,36,0.0015126685995209882,0.1939157107441489,0.8519852798760411,0.050242107301956225,0.018710052295177224,0.01967848150300213,0.03865969397637033,0.020027116017819098,0.0006972690296339338,0.26706382978723403,0.5719574468085107,0.11080851063829787,0.021617021276595743,0.028553191489361703,1,4,0,1,0.0,1,6,0.0,144,711,566,430411.9013427562,0.38897180827083855,1306652.68,100.0,1306552.68,2151.25,1,14.418207,-10.947549
11015,3929,89143164.29,515,7.629126213592233,0.38075846271315855,0.35021346245280344,0.49427335199796385,0.27411555103079666,0.08042758971748537,1.3301526231974574,22688.51216340036,11022.28,2.6686972591392837,0.05039450241791805,32525838.830000006,0.03715958259099007,410,6.617073170731707,0.0917803169922595,36,0.013269443420567637,0.2395871728713601,0.3507253754135912,0.04683125477220667,0.049885467039959275,0.29294986001527107,0.2031051158055485,0.05217612624077373,0.004326800712649529,0.25578599338743613,0.20859633303276226,0.1761346558461076,0.34595731890592124,0.013525698827772768,1,4,1,2,0.0010180707559175363,2,6,18.466666666666665,144,664,519,171759.46876685935,0.5941265410765796,1928135.74,127.71,1928008.03,327.4166666666667,2,11.16148,14.062742
11016,18026,560078189.58,689,26.16255442670537,0.3775657383778986,0.36886086125746403,0.5017197381559969,0.27465882614001996,0.07172972373238655,1.485688359885003,31070.575256851218,9018.065,3.92684977955728,0.08509930100965273,354473413.91,0.016698102740485964,499,23.70941883767535,0.10354154340292453,36,0.0030428535204124756,0.10371059082072522,0.10201930544768667,0.04865194718739598,0.1464551203816709,0.5056584932874737,0.04948407855320093,0.1465105958060579,0.0012204593365139243,0.06626709437784906,0.11050143508357252,0.049130508188418034,0.7694580449096742,0.00464291744048624,1,4,1,10,0.00177521358038389,10,6,4.266666666666667,144,833,688,814067.1360174419,0.39716655902713033,6439369.58,110.48,6439259.1,1502.1666666666667,4,16.064373,-2.0095353
11017,12157,226082235.1,485,25.0659793814433,0.3791231389323024,0.3803935645008138,0.5019330426914534,0.27835814756930166,0.0713991938800691,1.4847717932995375,18596.877116064818,8432.67,2.1915743133384193,0.04384305338488114,73232219.25,0.012667598914205807,493,17.407707910750506,0.1785131670939175,36,0.004194826380797017,0.18841761827079934,0.3569959694003455,0.048778481533273015,0.0943489347700913,0.3001562885580324,0.1006827342271942,0.09780373447396562,0.0012338570370979682,0.20036904374253772,0.2647346141322045,0.12232714642353197,0.39607076956474546,0.016498426136980354,1,4,1,6,0.0013983713087110307,6,6,17.466666666666665,144,629,484,467112.05599173554,0.421854866513409,1766128.65,100.0,1766028.65,1013.0833333333334,9,10.128058,-2.113608
11018,4063,90932632.32,240,16.929166666666667,0.3876445975879892,0.40540515048844467,0.497907949790795,0.27147428008860447,0.07802116662564608,1.413978035121161,22380.66264336697,6672.14,3.0599851288315216,0.06276150627615062,44914091.2,0.026581343834604972,434,7.359447004608295,0.1208515967438948,36,0.011271133375078271,0.2564182842830307,0.44006891459512676,0.19788333743539258,0.051439822791041104,0.1481663795225203,0.09992616293379276,0.060792517843957665,0.0017228648781688408,0.28505007153075823,0.3072246065808298,0.16523605150214593,0.21530758226037197,0.027181688125894134,1,4,1,2,0.0004922471080482402,2,6,15.433333333333334,144,384,239,380471.2649372385,0.45092744091961606,2308755.48,103.83,2308651.65,507.875,3,11.602157,2.5796916
11019,368,27333597.54,42,8.761904761904763,0.36141304347826086,0.2982897380437541,0.5027173913043478,0.266304347826087,0.08967391304347826,1.2415560523858142,74276.08027173913,30000.0,3.9549774535266136,0.13858695652173914,18458484.900000002,0.0,44,2.5454545454545454,0.23214285714285715,21,0.1875,0.24107142857142858,0.1358695652173913,0.07336956521739131,0.043478260869565216,0.09510869565217392,0.5869565217391305,0.059782608695652176,0.005434782608695652,0.3754152823920266,0.11295681063122924,0.3920265780730897,0.11627906976744186,0.0033222591362126247,1,4,1,5,0.010869565217391304,5,6,12.366666666666667,450,491,41,666673.1107317073,0.5021293241555964,4708300.95,687.53,4707613.42,122.66666666666667,2,12.301999,14.472643
11020,835,9912588.12,121,6.900826446280992,0.4239520958083832,0.3593133535745052,0.5149700598802395,0.288622754491018,0.058682634730538925,1.3622232412247905,11871.363017964071,4320.08,2.611089662314623,0.031137724550898204,4056134.58,0.03592814371257485,199,4.175879396984925,0.2527075812274368,1,0.0012033694344163659,1.0,0.0,0.9952095808383233,0.0,0.0,0.0,0.0,0.004790419161676647,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,1,6,31.666666666666668,510,631,121,81922.2158677686,0.573084175674461,432128.22,102.37,432025.85,167.0,12,-6.556406,-2.1893427
11021,13613,236552280.91,489,27.83844580777096,0.38095937706603983,0.3703867335497594,0.4954088004113715,0.2756188937045471,0.07456108131932711,1.4908868906795267,17376.939756850068,7134.22,2.4966777304617964,0.044002056857415706,82046259.84,0.020348196576801588,496,17.681451612903224,0.1476624857468643,36,0.004104903078677309,0.38916761687571266,0.09711305369867039,0.0503930066847866,0.15338279585690148,0.4967310658928965,0.052156027326819954,0.14904870344523616,0.0011753470946889004,0.06606777348191949,0.10802820104616784,0.05310438935637935,0.7689333636570389,0.003866272458494428,1,4,1,7,0.001101887901270844,7,6,0.0,144,633,488,484738.2805532787,0.38187286192509784,2080455.43,107.3,2080348.13,1134.4166666666667,4,16.094154,-1.2949238
11022,5604,200316672.54,291,19.257731958762886,0.3834760885082084,0.402428182526359,0.5067808708065668,0.2657030692362598,0.0704853675945753,1.4825183919045608,35745.3020235546,11105.134999999998,4.0933986970924305,0.09118486795146324,125369998.41,0.008922198429693077,467,9.591006423982869,0.09421745925429784,36,0.008037508372404554,0.3190444295601697,0.346716630977873,0.25,0.054425410421127765,0.20253390435403285,0.09582441113490364,0.048893647394718055,0.0016059957173447537,0.25809128630705397,0.26556016597510373,0.13997233748271093,0.313969571230982,0.022406639004149378,1,4,0,1,0.0,1,6,9.3,144,435,290,690747.1466896551,0.4597998698128746,6005852.98,102.65,6005750.33,560.4,0,7.4252424,4.2116866
11023,3273,108063216.9,161,20.32919254658385,0.3929117018026276,0.39908673725592186,0.4940421631530706,0.27956003666361134,0.07363275282615338,1.4314124754399298,33016.56489459212,17623.79,1.9049744979098666,0.11579590589673083,54243562.54000001,0.00458295142071494,384,6.729166666666667,0.18846749226006193,36,0.01393188854489164,0.32469040247678016,0.3391384051329056,0.25267338832875036,0.05071799572257867,0.1976779712801711,0.10754659333944394,0.05071799572257867,0.0015276504735716467,0.2750118539592224,0.25225225225225223,0.14604077761972498,0.30678046467520154,0.01991465149359886,1,4,0,1,0.0,1,6,17.466666666666665,144,305,160,675395.1056250001,0.4197703728551187,1382784.0,115.6,1382668.4,545.5,0,7.1364055,5.6885366
11024,3040,66870051.96,100,30.4,0.39539473684210524,0.375639873362527,0.4967105263157895,0.2743421052631579,0.07598684210526316,1.4775503998287123,21996.727618421053,8296.73,2.3210054272840703,0.06414473684210527,30681407.879999995,0.019736842105263157,342,5.748538011695906,0.09104781281790437,35,0.01780264496439471,0.09460834181078331,0.09671052631578947,0.04703947368421053,0.15592105263157896,0.5029605263157895,0.04802631578947368,0.14835526315789474,0.000986842105263158,0.0680548501777552,0.10411376333164042,0.04824784154393093,0.776536312849162,0.0030472320975114273,1,4,1,4,0.001973684210526316,4,6,43.86666666666667,144,244,99,675455.0703030303,0.3601314014614493,991613.97,100.0,991513.97,760.0,4,14.716054,-1.3185694
11025,3166,89268074.06,365,8.673972602739726,0.3932406822488945,0.38788185938376,0.5107391029690461,0.26595072646873025,0.07422615287428933,1.4239161329844108,28195.854093493366,24000.0,1.5580389252658151,0.04485154769425142,19097155.560000002,0.00410612760581175,218,4.408256880733945,0.09781477627471384,36,0.037460978147762745,0.24245577523413112,0.1538218572331017,0.049589387239418824,0.04990524320909665,0.10012634238787113,0.5938092229943146,0.04895767530006317,0.003790271636133923,0.4076005961251863,0.10506706408345752,0.36177347242921015,0.11810730253353204,0.007451564828614009,1,4,1,9,0.0082122552116235,9,6,0.2,144,514,369,241918.89989159894,0.6141658787053054,1338063.63,128.35,1337935.2799999998,263.8333333333333,2,12.184358,14.706304
11026,2052,19271913.05,520,3.9461538461538463,0.3820662768031189,0.3500409893142394,0.5014619883040936,0.27923976608187134,0.0726120857699805,1.2145486764620583,9391.77049220273,2764.6549999999997,2.452359807156365,0.018031189083820662,5567915.220000001,0.10769980506822611,307,5.563517915309446,0.12587822014051522,18,0.01053864168618267,0.9484777517564403,0.042884990253411304,0.7894736842105263,0.10721247563352826,0.0,0.05214424951267056,0.0,0.008284600389863547,0.2717948717948718,0.4512820512820513,0.27692307692307694,0.0,0.0,1,1,0,1,0.0,1,6,23.5,144,692,547,35232.01654478977,0.659625056124948,318243.75,100.0,318143.75,171.0,13,-2.0467107,-3.6797595
11027,323,4150878.54,76,4.25,0.35294117647058826,0.37412041210919167,0.44891640866873067,0.3065015479876161,0.07739938080495357,1.1786208642984028,12851.017151702787,4795.51,2.268733089852743,0.02476780185758514,1299455.3,0.043343653250773995,88,3.090909090909091,0.09191176470588236,11,0.04044117647058824,0.9485294117647058,0.043343653250773995,0.7987616099071208,0.10526315789473684,0.0,0.04643962848297214,0.0,0.006191950464396285,0.3103448275862069,0.4827586206896552,0.20689655172413793,0.0,0.0,1,1,0,1,0.0,1,6,49.9,144,223,78,53216.39153846154,0.6208971445651695,310799.59,122.92,310676.67000000004,107.66666666666667,13,-2.5287776,-3.5925071
11028,320,8331445.62,21,15.238095238095237,0.421875,0.41386382595149196,0.465625,0.2875,0.096875,1.3451788403195992,26035.7675625,26000.0,0.603825061971414,0.01875,426000.0,0.00625,23,2.652173913043478,0.16393442622950818,10,0.16393442622950818,0.5573770491803278,0.084375,0.10625,0.0,0.0,0.809375,0.0,0.0,0.506993006993007,0.03146853146853147,0.458041958041958,0.0,0.0034965034965034965,1,4,0,1,0.0,1,6,50.93333333333333,144,165,20,416572.281,0.6190718859712497,78000.0,168.1,77831.9,320.0,6,10.898192,20.310787
11029,4866,19244534.01,515,9.448543689320388,0.39395807644882863,0.3796346524266918,0.49013563501849566,0.27681874229346487,0.07562679819153309,1.3482235102971694,3954.8980702836006,1305.025,2.1905497851418074,0.0014385532264693795,683947.75,0.23140156185778873,404,6.787128712871287,0.23851203501094093,36,0.01312910284463895,0.4427425237053246,0.4118372379778052,0.04870530209617756,0.19214960953555282,0.1029593094944513,0.04254007398273736,0.19852034525277434,0.0032881216605014385,0.1913716814159292,0.5191740412979351,0.08849557522123894,0.1847345132743363,0.016224188790560472,1,4,0,1,0.0,1,6,35.7,144,660,515,37368.027203883496,0.5868892084234841,141004.31,100.0,140904.31,405.5,5,11.033688,5.8829193
11030,1379,22266946.72,95,14.51578947368421,0.39521392313270487,0.3900132209055737,0.5119651921682379,0.25308194343727336,0.08049311094996374,1.3596478191841161,16147.169485134154,5887.6,2.0815314540342964,0.03988397389412618,7333011.340000001,0.01595358955765047,242,4.417355371900826,0.1019644527595884,35,0.03274087932647334,0.1814780168381665,0.5888324873096447,0.05583756345177665,0.05728788977519942,0.1305293691080493,0.1116751269035533,0.05366207396664249,0.002175489485134155,0.2486910994764398,0.45549738219895286,0.11954624781849912,0.15706806282722513,0.019197207678883072,1,4,1,2,0.0007251631617113851,2,6,22.5,144,239,94,236882.4119148936,0.48148571815997415,707707.66,184.02,707523.64,344.75,3,11.205619,3.284959
11031,1170,32802432.96,112,10.446428571428571,0.38290598290598293,0.3984302309507715,0.47094017094017093,0.3153846153846154,0.07863247863247863,1.3158462128874715,28036.267487179488,12947.575,1.9296110869247267,0.09230769230769231,15993869.54,0.003418803418803419,237,4.70042194092827,0.0807899461400359,28,0.025134649910233394,0.8159784560143627,0.11367521367521367,0.7752136752136752,0.0,0.06324786324786325,0.0452991452991453,0.0,0.002564102564102564,0.19230769230769232,0.3269230769230769,0.18846153846153846,0.2846153846153846,0.007692307692307693,1,4,0,1,0.0,1,6,28.6,144,256,111,295517.41405405407,0.483154125152196,780903.51,369.16,780534.35,292.5,11,0.14218186,4.8176703
11032,253,1098790.65,29,8.724137931034482,0.3715415019762846,0.4497948449051691,0.466403162055336,0.2727272727272727,0.09090909090909091,1.2342352638932086,4343.046047430829,1629.18,1.8365601460326626,0.0,0.0,0.15810276679841898,49,2.8979591836734695,0.176056338028169,25,0.176056338028169,0.2746478873239437,0.4189723320158103,0.05533596837944664,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.21739130434782608,0.003952569169960474,0.19424460431654678,0.5539568345323741,0.07194244604316546,0.15827338129496402,0.02158273381294964,1,4,0,1,0.0,1,5,35.7,844,872,28,39242.52321428571,0.5224957298342581,50000.0,100.0,49900.0,126.5,5,10.577606,6.2387457
11033,10086,270968149.49,703,14.347083926031294,0.38568312512393416,0.36902203380065607,0.4991076740035693,0.2719611342454888,0.07792980368828079,1.3811787405264901,26865.76933273845,7660.605,3.09073641251655,0.07733491969066032,155284490.89999998,0.021911560579020425,495,16.195959595959597,0.09068230011226144,36,0.0044904577772234,0.24535362354995635,0.4541939321832243,0.19294070989490383,0.049771961134245486,0.14772952607574857,0.09944477493555423,0.0536387071187785,0.002280388657545112,0.30831212892281595,0.2897936104042974,0.16412213740458015,0.21063047780605032,0.02714164546225615,1,4,1,3,0.000396589331746976,3,6,31.666666666666668,144,847,702,385994.51494301995,0.5150443705369131,2747592.29,100.0,2747492.29,840.5,3,10.625495,1.4121331
11034,466,4648731.95,40,11.65,0.463519313304721,0.4829007510316872,0.47639484978540775,0.2875536480686695,0.0815450643776824,1.4580916034426508,9975.819635193133,2307.12,2.2527361911041943,0.027896995708154508,1454935.46,0.14377682403433475,72,3.5555555555555554,0.1875,31,0.12109375,0.328125,0.38626609442060084,0.04721030042918455,0.19957081545064378,0.11587982832618025,0.03862660944206009,0.21030042918454936,0.002145922746781116,0.19444444444444445,0.46825396825396826,0.09523809523809523,0.21428571428571427,0.027777777777777776,1,4,0,1,0.0,1,6,50.93333333333333,144,184,39,119198.25512820513,0.6176190535461535,229953.8,100.0,229853.8,233.0,5,10.12636,6.4960327
11035,1909,108429596.28,272,7.018382352941177,0.39706652697747513,0.42342468786327564,0.5170246202200105,0.26296490309062337,0.06390780513357779,1.2502065547758776,56799.15991618649,16225.19,2.993626220366015,0.14667365112624411,79347370.97,0.001571503404924044,282,5.049645390070922,0.136938202247191,36,0.025280898876404494,0.23174157303370788,0.18805657412257726,0.05185961236249345,0.04609743321110529,0.5060240963855421,0.1540073336825563,0.04976427448926139,0.0041906757464641176,0.13897467572575664,0.15812229771463868,0.10067943174799258,0.5966646077825818,0.005558987029030266,1,4,1,4,0.0026191723415400735,4,6,36.733333333333334,144,417,272,398638.22161764704,0.5629827986467256,3874838.83,327.21,3874511.62,212.11111111111111,2,11.979445,13.228243
11036,8600,303946785.22,443,19.41309255079007,0.3843023255813954,0.41953685493893894,0.4965116279069767,0.26546511627906977,0.07953488372093023,1.4611103742393892,35342.64944418605,12209.965,3.507382271868691,0.08767441860465117,186385585.75,0.00872093023255814,495,13.698989898989899,0.0830261023447869,36,0.005308951482082289,0.32369856953251736,0.33848837209302324,0.25,0.05441860465116279,0.2,0.10383720930232558,0.05162790697674419,0.0016279069767441861,0.2671976828385228,0.24873280231716147,0.1493482983345402,0.3113685734974656,0.02335264301230992,1,4,0,1,0.0,1,6,9.3,144,587,442,687662.41,0.47454325014839366,3660036.32,153.16,3659883.1599999997,716.6666666666666,0,7.3201113,3.7280185
11037,31717,256632227.86,715,44.35944055944056,0.380489958066652,0.3794349351287279,0.5008355140776239,0.2734495696314279,0.07478639215562632,1.6099731638998154,8091.314684869313,2612.35,3.8465703049324578,0.014629378566699247,68813091.46,0.07929501529148406,500,58.424,0.14247569491989592,36,0.0012323702587977543,0.1611666438449952,0.8509001481855156,0.050603777154207524,0.01964246303244317,0.019516347699971626,0.040167733392187155,0.01844436737396349,0.0007251631617113851,0.2648454000900246,0.5687822443821198,0.11457359509712267,0.021432775873411584,0.030365984557321424,1,4,0,1,0.0,1,6,6.3,144,859,714,359428.8905602241,0.39343511740534187,3095016.3,100.0,3094916.3,2643.0833333333335,1,14.276658,-10.854901
11038,7993,147204934.37,664,12.037650602409638,0.37119979982484674,0.3743764935316685,0.4918053296634555,0.2786187914425122,0.07556612035531089,1.3656158719469151,18416.731436256727,8887.78,2.2360569843662246,0.040535468534968096,45506184.85,0.014512698611284874,491,12.936863543788187,0.07651133501259445,36,0.005667506297229219,0.16435768261964737,0.5960215188289754,0.05292130614287502,0.05016889778556237,0.14575253346678343,0.10371575128237208,0.048792693606906044,0.00262729888652571,0.21707605800532703,0.4627108612015389,0.12503699319325245,0.17238828055637762,0.022787807043503996,1,4,1,4,0.00087576629550857,4,6,9.3,144,810,665,221360.80356390978,0.49282944261453837,1802145.8,100.0,1802045.8,666.0833333333334,3,10.255496,2.86159
11039,41,1225905.46,34,1.2058823529411764,0.4146341463414634,0.17231471503520343,0.7804878048780488,0.04878048780487805,0.07317073170731707,1.0356022290493307,29900.133170731708,11424.55,1.688160877066663,0.12195121951219512,727558.88,0.024390243902439025,14,1.4285714285714286,0.2,9,0.45,0.25,0.2682926829268293,0.12195121951219512,0.12195121951219512,0.0975609756097561,0.2926829268292683,0.024390243902439025,0.07317073170731707,0.3333333333333333,0.25925925925925924,0.25925925925925924,0.14814814814814814,0.0,1,3,0,1,0.0,1,5,31.666666666666668,510,597,86,14254.71465116279,0.3403529615645064,195962.0,105.62,195856.38,10.25,10,6.973801,12.740295
11040,15349,133722388.43,321,47.81619937694704,0.3911003974200274,0.38361861766216726,0.49840380480813085,0.2783243208026582,0.07485829695745651,1.584896005631768,8712.123814580755,2932.35,3.495006933498933,0.014593784611375334,33753814.94,0.09205811453514887,500,28.122,0.08399118128155893,36,0.002560273095796885,0.17388521442287178,0.8446804352075054,0.050296436249918565,0.021434621147957522,0.021108867027167893,0.03915564531891329,0.022672486806958107,0.000651508241579256,0.2622750179985601,0.574154067674586,0.1113030957523398,0.023326133909287255,0.028941684665226782,1,4,1,2,6.515082415792559e-05,2,6,19.5,144,465,320,417882.46384375,0.41774865516139625,2374231.67,100.0,2374131.67,1395.3636363636363,1,13.850901,-11.88516
11041,4208,62620336.89,700,6.011428571428572,0.3913973384030418,0.3837048809272224,0.5038022813688213,0.2740019011406844,0.07105513307984791,1.3365519355628455,14881.258766634981,4009.83,4.465870906017791,0.03802281368821293,31583422.1,0.02923003802281369,460,9.097826086956522,0.07861409796893667,1,0.00023894862604540023,1.0,0.0,0.9945342205323194,0.0,0.0,0.0,0.0,0.005465779467680608,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,1,6,1.2,144,868,723,86611.807593361,0.6404152754384232,2318370.41,125.0,2318245.41,350.6666666666667,12,-6.768737,-3.035933
11042,188,4594210.54,116,1.6206896551724137,0.4521276595744681,0.4529519711562892,0.4734042553191489,0.2978723404255319,0.03723404255319149,1.1971053174903634,24437.290106382978,6689.795,1.8834259755508773,0.06914893617021277,2262482.75,0.05851063829787234,49,2.489795918367347,0.13934426229508196,18,0.14754098360655737,0.38524590163934425,0.3191489361702128,0.24468085106382978,0.05851063829787234,0.0851063829787234,0.2127659574468085,0.03723404255319149,0.0425531914893617,0.3620689655172414,0.2672413793103448,0.19827586206896552,0.13793103448275862,0.034482758620689655,1,4,0,1,0.0,1,6,31.666666666666668,144,392,247,18600.042672064777,0.6742218900084451,218387.0,158.0,218229.0,20.88888888888889,10,7.223647,12.386319
11043,552,14077656.5,31,17.806451612903224,0.38768115942028986,0.3916068416643068,0.5108695652173914,0.2807971014492754,0.07608695652173914,1.4488713549364207,25503.0009057971,9326.955,2.3445157737296465,0.07065217391304347,7169468.0600000005,0.007246376811594203,127,3.47244094488189,0.09750566893424037,29,0.06575963718820861,0.26303854875283444,0.4528985507246377,0.19927536231884058,0.05253623188405797,0.14673913043478262,0.09601449275362318,0.050724637681159424,0.0018115942028985507,0.2890625,0.2864583333333333,0.18229166666666666,0.2109375,0.03125,1,4,0,1,0.0,1,6,10.333333333333334,571,601,30,469255.2166666667,0.5775452102297043,608517.07,385.68,608131.3899999999,276.0,0,7.578029,6.5563545
11044,2389,51833165.49,142,16.823943661971832,0.36291335286730847,0.3339512002858385,0.5064880703223106,0.274173294265383,0.0703223105902051,1.4271875993311125,21696.595014650484,8737.07,2.205211198815233,0.05441607367099205,21580427.83,0.018836333193804938,349,5.386819484240688,0.09521276595744681,35,0.018617021276595744,0.2473404255319149,0.4487233151946421,0.1908748430305567,0.05441607367099205,0.1473419840937631,0.10548346588530766,0.051485977396400165,0.0016743407283382169,0.2911694510739857,0.31742243436754175,0.15990453460620524,0.2100238663484487,0.021479713603818614,1,4,1,2,0.0004185851820845542,2,6,45.833333333333336,144,286,141,367611.1027659575,0.45561537759181137,989043.66,123.76,988919.9,477.8,3,11.58706,2.5488787
11045,481,12991400.11,72,6.680555555555555,0.3264033264033264,0.3093515191566215,0.5155925155925156,0.3076923076923077,0.05405405405405406,1.5081821718897357,27009.147837837838,16000.0,1.7626609601360899,0.07068607068607069,5072670.54,0.008316008316008316,81,3.419753086419753,0.23826714801444043,28,0.10108303249097472,0.26353790613718414,0.1288981288981289,0.0,0.05197505197505198,0.446985446985447,0.3180873180873181,0.0498960498960499,0.004158004158004158,0.23488372093023255,0.07209302325581396,0.1883720930232558,0.5,0.004651162790697674,1,4,1,3,0.004158004158004158,3,6,28.6,144,220,75,173218.66813333333,0.584254654161685,477108.84,292.27,476816.57,160.33333333333334,2,12.103869,14.04438
11046,285,8039461.91,181,1.574585635359116,0.4245614035087719,0.3563276699447662,0.5333333333333333,0.27017543859649124,0.08771929824561403,1.1784965984929285,28208.638280701754,12428.29,1.8128303223347808,0.06666666666666667,3784258.3499999996,0.010526315789473684,48,3.3333333333333335,0.09375,22,0.1375,0.375,0.26666666666666666,0.20350877192982456,0.0456140350877193,0.0912280701754386,0.3017543859649123,0.04912280701754386,0.042105263157894736,0.3776595744680851,0.22872340425531915,0.23404255319148937,0.13829787234042554,0.02127659574468085,1,4,0,1,0.0,1,5,28.6,146,534,388,20720.262654639177,0.5402251695501913,242560.0,280.76,242279.24,23.75,10,7.905635,12.627471
11047,31556,224892327.74,728,43.34615384615385,0.3888008619596907,0.3948772409553611,0.5013943465584991,0.2732602357713272,0.07431233362910382,1.608163069169857,7126.769164025859,2173.775,2.84252012990178,0.011915325136265687,50541198.32,0.10695271897578908,500,57.95,0.08272648835202762,36,0.0012424503882657464,0.2104227782571182,0.8489352262644189,0.05038661427303841,0.021200405628089745,0.018887057928761566,0.040214222334896695,0.019647610597033845,0.0007288629737609329,0.26819990228240387,0.5701472743770504,0.11045578278774343,0.020799888322747262,0.030397152230055142,1,4,0,1,0.0,1,6,16.433333333333334,144,872,727,309342.9542503439,0.4131839956680912,896212.47,100.0,896112.47,2629.6666666666665,1,14.70251,-10.886963
11048,1334,32797905.19,199,6.703517587939698,0.4025487256371814,0.31886896219178934,0.512743628185907,0.2683658170914543,0.07196401799100449,1.3522085991798896,24586.135824587705,7094.75,4.188047905549186,0.068215892053973,18393818.709999997,0.013493253373313344,283,4.692579505300353,0.12575301204819278,1,0.0007530120481927711,1.0,0.0,0.9955022488755623,0.0,0.0,0.0,0.0,0.004497751124437781,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,1,6,20.533333333333335,144,347,202,162365.86727722772,0.6146553929031574,2573386.76,190.2,2573196.5599999996,190.57142857142858,12,-6.4116697,-2.279795
11049,2028,56617231.57,155,13.083870967741936,0.3826429980276134,0.3882444014031822,0.4891518737672584,0.2702169625246548,0.07149901380670612,1.3577749534086914,27917.767046351084,27000.0,0.8891840899046686,0.03254437869822485,6474597.95,0.009861932938856016,114,3.6666666666666665,0.25598086124401914,29,0.06937799043062201,0.4688995215311005,0.11143984220907298,0.09467455621301775,0.0,0.0,0.7914201183431953,0.0,0.002465483234714004,0.4702348443473512,0.05406881485527035,0.4718732932823594,0.0,0.0038230475150191155,1,4,0,1,0.0,1,6,37.733333333333334,144,299,154,367644.36084415583,0.4929396955572647,705769.88,118.18,705651.7,338.0,6,11.124511,20.612034
11050,9257,153227174.34,498,18.58835341365462,0.3939721291995247,0.40544598037257007,0.5041590147996111,0.27190234417197795,0.07680674084476612,1.4510183082410804,16552.573656692235,5891.15,3.1550252085980603,0.03392027654747758,56202366.26,0.012747110294911958,496,14.897177419354838,0.23359047232372446,36,0.0048721071863581,0.32088239274597374,0.35519066652263154,0.25191746786215835,0.05152857297180512,0.1910986280652479,0.09549530085340824,0.05304094198984552,0.0017284217349033163,0.26830499915839084,0.2563541491331426,0.15132132637603096,0.2977613196431577,0.0262582056892779,1,4,1,3,0.0007561845090202009,3,6,41.833333333333336,144,642,497,308304.17372233403,0.4727311307844048,2272439.28,156.3,2272282.98,771.4166666666666,3,11.157468,1.8215495
11051,5905,85444761.1,223,26.47982062780269,0.39508890770533445,0.36633596907558097,0.5031329381879763,0.26943268416596106,0.0724809483488569,1.4985008435161362,14469.900270956816,5793.7,2.193956196010882,0.029466553767993228,24098973.74,0.10330228619813717,456,9.149122807017545,0.17929050814956854,36,0.00862895493767977,0.1919942473633749,0.3522438611346317,0.051481795088907704,0.10127011007620661,0.30279424216765455,0.09856054191363252,0.09246401354784081,0.0011854360711261642,0.19258426966292136,0.2642696629213483,0.12404494382022471,0.4017977528089888,0.017303370786516854,1,4,1,8,0.0037256562235393736,8,6,36.733333333333334,144,367,222,384886.31126126123,0.400831976929307,971498.85,100.0,971398.85,738.125,9,10.965264,-2.5773554
